l_name,email,f_name,age,salary,height,interest,country,is_dirty
Hagglund,msstate.edu,Juraj,37,54062,169,Swimming,Chad,0
Goldschmidt,concordia.ca,Samaradasa,35,47736,187,Drums,Vatican City,0
Ulery,cornell.edu,Jianna,18,40058,173,Singing,Syria,0
Abdat,ul.pt,Myungwhan,28,59881,163,Singing,Italy,0
Monderer,cohera.com,Raimund,33,34620,175,Travelling,Rwanda,0
McCaskill,purdue.edu,Jutta,24,59413,173,Drums,Kenya,0
Maffray,unf.edu,Renfrey,18,55422,181,Hockey,Malta,0
Mourlas,duke.edu,Christ,35,61980,157,Volleyball,Micronesia,0
Underwood,uwaterloo.ca,Mou,28,39095,162,Volleyball,New Zealand,0
Raschle,cwi.nl,Shengzong,18,60022,179,Photography,Zambia,0
Graef,ucsd.edu,Mojgan,21,43796,175,Poker,Sierra Leone,0
Comellas,cti.gr,Masuhiro,31,45125,170,Poker,Colombia,0
Bracchi,clustra.com,Lokman,30,39733,173,Sculpting,Vietnam,0
Rousu,panasonic.com,Pozung,36,45052,163,Travelling,Jamaica,0
Whitt,cornell.edu,Haihong,18,56807,155,Tennis,Liechtenstein,0
Strothotte,ou.edu,Arfst,37,55561,170,Travelling,Solomon Islands,0
Slutz,wpi.edu,Pierre,23,36665,164,Tennis,Korea South,0
Sakauchi,rutgers.edu,Yahong,52,50282,173,Guitar,Guatemala,0
Parashkevov,baylor.edu,Corneliu,18,53515,166,Poker,Lithuania,0
Nagavamsi,ucd.ie,Athena,59,27789,162,Cinema,Belize,0
Bardell,cwi.nl,Kristin,22,60829,170,Tennis,China,0
Choobineh,cmu.edu,Jeanleah,38,54565,156,Skating,Korea South,0
Beus,cabofalso.com,Stacie,36,57055,170,Drums,Dominica,0
Pinkal,ust.hk,Zheng,33,53279,162,Drums,Papua New Guinea,0
Danner,ac.at,Mallory,20,50823,159,Soccer,Guatemala,0
Markosian,informix.com,Shirley,43,38772,161,Singing,Denmark,0
Kalafatis,arizona.edu,Jordanka,28,58671,163,Writing,Singapore,0
Banreuther,labs.com,Ezra,18,61462,162,Basketball,Hungary,0
Shnaider,compaq.com,Refik,36,40647,174,Painting,Equatorial Guinea,0
Eidelson,labs.com,Shumeet,18,48537,168,Gaming,Zambia,0
Uhrig,cabofalso.com,Diomidis,18,51429,168,Piano,Guinea,0
Sutiwaraphun,ac.kr,Kek,36,63376,155,Guitar,Lithuania,0
Melzak,ust.hk,Florentino,21,54314,155,Drums,Tunisia,0
Chaturvedi,brown.edu,Ahvin,45,48200,172,Photography,Czech Republic,0
Greef,msn.com,Charley,38,56053,163,Reading,Sao Tome and Principe,0
Houssain,duke.edu,Poorani,30,60089,155,Programming,Australia,0
Billington,uni-marburg.de,Hiromi,48,56062,165,Reading,Armenia,0
Kaly,ac.at,Werner,18,40439,179,Reading,Bahamas,0
Gerard,msstate.edu,Valentine,18,52300,169,Reading,Monaco,0
Dionysian,uni-mannheim.de,Larwence,32,35134,155,Gaming,Estonia,0
Papelis,ibm.com,Tilo,39,29277,175,Reading,United Kingdom,0
Gabrielides,cohera.com,Jingyu,31,55282,165,Football,Slovakia,0
Bashandy,uregina.ca,Coimbatore,26,49375,166,Running,Gambia,0
Erev,cohera.com,Katashi,23,48692,156,Basketball,Sri Lanka,0
Dubhashi,lbl.gov,Sames,40,31689,181,Drawing,Switzerland,0
Baxter,inria.fr,Gisli,23,53281,155,Singing,Portugal,0
Tsatalos,hitachi.com,Raanan,31,52800,155,Singing,Tonga,0
Boizumault,umb.edu,Marjo,18,50934,178,Hockey,Laos,0
Chandhok,clarkson.edu,Juyoung,27,45711,155,Hockey,Antigua and Barbuda,0
Schurmann,toronto.edu,Mostefa,18,49660,176,Basketball,Niger,0
Schrooten,dec.com,Nectaria,18,32276,160,Singing,Cambodia,0
Homeier,informix.com,Max,28,54092,161,Painting,Cape Verde,0
Raither,uic.edu,Eddie,72,28127,155,Soccer,Laos,0
Post,umb.edu,Burzin,35,52535,155,Swimming,Finland,0
Eastman,mit.edu,Yuehong,24,44085,156,Volleyball,Somalia,0
Belo,cwi.nl,Ayako,47,52369,160,Reading,Bulgaria,0
Holenderski,savera.com,Daphna,20,66627,170,Cinema,Argentina,0
Henson,rpi.edu,Chuen,33,69147,168,Volleyball,Korea South,0
Leduc,ibm.com,Leonarda,25,52837,168,Poker,Trinidad and Tobago,0
Marzano,usa.net,Marla,31,36377,157,Singing,Iran,0
Bandoh,memphis.edu,Loic,18,59908,177,Drums,Malawi,0
Bongartz,columbia.edu,Prodip,67,37612,187,Hockey,Estonia,0
Inamura,nodak.edu,Rattikorn,29,44663,170,Soccer,Pakistan,0
Panagopoulos,poznan.pl,Nectaria,18,54001,160,Hockey,Kosovo,0
Cheriton,microsoft.com,Geoffry,30,34377,174,Gaming,Georgia,0
Werthner,hp.com,Yoshiteru,44,66807,166,Singing,Solomon Islands,0
Steigerwald,brown.edu,Greg,18,40645,163,Singing,Kiribati,0
Aluja,du.edu,Cunsheng,18,56855,164,Tennis,Niger,0
Purkayastha,verity.com,Ronan,29,40374,166,Basketball,Antigua and Barbuda,0
Muelner,uta.edu,Victoria,47,58524,163,Skating,South Africa,0
Rajaram,umb.edu,Giora,24,43940,157,Travelling,Poland,0
Backes,uiuc.edu,Gerti,54,54459,168,Singing,Taiwan,0
Huthnance,washington.edu,Ilsoo,18,53895,191,Drums,Bosnia Herzegovina,0
Hoogerwoord,stanford.edu,Ognian,41,51254,158,Football,Sao Tome and Principe,0
Decaestecker,umb.edu,Seshu,18,53260,155,Football,Estonia,0
Reye,ac.at,Joxan,20,48293,177,Drawing,Palau,0
Pennings,duke.edu,Gianluca,30,41554,159,Piano,Guatemala,0
Kuvayev,uni-freiburg.de,Devina,20,36104,190,Tennis,Nigeria,0
Dybig,ernet.in,Lurdes,22,42742,168,Writing,Bahrain,0
Tsiknakis,ul.pt,Angel,71,39062,182,Singing,Guinea-Bissau,0
Capri,mit.edu,IJsbrand,31,38853,179,Reading,Dominica,0
Plummer,uni-trier.de,Reriel,27,41121,156,Running,Cambodia,0
Biss,broadquest.com,Naseem,36,60014,178,Football,Bolivia,0
Agosti,yahoo.com,Ayee,43,44816,175,Poker,Georgia,0
O'Callaghan,lehner.net,Juanito,41,42929,163,Travelling,Norway,0
Davarian,bell-labs.com,Thant,18,58245,175,Photography,Iceland,0
Dupuy,llnl.gov,Janche,18,61774,163,Gaming,Albania,0
Gilhooly,imag.fr,Dejan,18,55833,162,Drawing,Hungary,0
Kracsony,panasonic.com,Lazaros,43,64665,159,Reading,Belarus,0
Zisapel,computer.org,Elise,18,40737,155,Reading,Nicaragua,0
Feldmeier,uni-sb.de,Huowang,34,36424,155,Cinema,Luxembourg,0
Tierney,dauphine.fr,Ziva,22,66691,171,Painting,Lithuania,0
Apostopopoulos,uni-marburg.de,Uffe,59,52100,166,Cinema,Vanuatu,0
Shreve,edu.hk,Gregory,49,43892,158,Guitar,Paraguay,0
Chengzheng,umd.edu,Remigijus,38,45660,174,Gaming,Egypt,0
Kerpedjiev,sds.no,Dechang,18,46952,168,Drawing,Cape Verde,0
Sawant,ogi.edu,Thula,35,46935,155,Drums,Ecuador,0
Marriott,tue.nl,Graydon,43,51181,161,Poker,Guinea,0
Greenspun,uni-trier.de,Changpeng,27,51935,163,Singing,Malaysia,0
Soloway,ucsb.edu,Hirochika,21,57624,162,Poker,Jamaica,0
Katoen,ualberta.ca,Elfreda,25,37531,157,Tennis,United States,0
Chueh,filelmaker.com,Ric,18,49387,162,Photography,Bangladesh,0
Kerm,uga.edu,Yashvant,18,63285,165,Reading,Barbados,0
Kirihata,wisc.edu,Lippold,32,40005,167,Hockey,Papua New Guinea,0
Burgard,airmail.net,Tyler,44,31518,186,Basketball,Slovakia,0
Uemura,ul.pt,Rudolph,23,48224,174,Swimming,Guatemala,0
Bittar,msstate.edu,Tader,53,59963,166,Blogging,Yemen,0
Pitschke,dauphine.fr,Kazem,63,56262,169,Cinema,Sudan,0
Reinhard,cmu.edu,Shari,18,44172,160,Cinema,Laos,0
Minot,uic.edu,Bin,25,54988,155,Singing,Guinea-Bissau,0
Zedlitz,bellatlantic.net,Williams,23,75233,169,Tennis,Burkina,0
Pekkanen,sbphrd.com,Chebel,36,59645,174,Guitar,Turkey,0
Edagawa,okcu.edu,Gyusang,41,44571,163,Drawing,South Africa,0
Schrift,brandeis.edu,Wee,36,69205,186,Writing,Guyana,0
Botuscharov,rice.edu,Patrick,18,52390,169,Reading,Republic of Ireland,0
Tischendorf,unf.edu,Maxim,38,69127,155,Piano,Vietnam,0
Gawecki,sun.com,Bingning,18,63444,167,Running,San Marino,0
Conia,hitachi.com,Pit,26,34513,178,Soccer,Kuwait,0
Dani,sleepycat.com,Hendry,48,39958,171,Basketball,Mauritius,0
Grahn,concentric.net,Miki,20,44632,185,Swimming,Peru,0
Malevsky,fsu.edu,Frieda,18,28710,186,Running,Thailand,0
Lanzelotte,unizh.ch,Sibabrata,40,53957,170,Piano,Netherlands,0
Colmerauer,usa.net,Zhiqun,19,40654,164,Basketball,Moldova,0
Straney,temple.edu,Kuhanandha,55,42557,168,Basketball,Portugal,0
Wolf,ul.pt,Ragunathan,18,64218,155,Poker,Kiribati,0
Wind,verity.com,Philip,20,39478,184,Travelling,Sri Lanka,0
Debuse,cti.gr,Masumi,27,46361,170,Blogging,Albania,0
Azarbod,toronto.edu,Felip,23,62845,155,Basketball,China,0
Fischetti,uga.edu,Gerardo,24,66024,172,Guitar,Yemen,0
Jostes,newpaltz.edu,Lorna,23,49658,164,Drawing,Azerbaijan,0
Vanwelkenhuysen,gte.com,Freyja,22,59973,178,Photography,East Timor,0
Reck,ncr.com,King,25,42211,178,Reading,Mali,0
Coppo,usa.net,Detlev,31,45627,169,Hockey,Nauru,0
Gazdar,sunysb.edu,Girome,48,53090,181,Drums,Guatemala,0
Moharir,informix.com,Mansooreh,46,50259,160,Guitar,Guinea,0
Braine,sunysb.edu,Arunachalam,47,45742,169,Piano,Laos,0
Simmen,concentric.net,Alair,19,58844,164,Football,Guatemala,0
Retz,ask.com,Ramkrishnan,34,57336,165,Sculpting,Spain,0
Kawagoe,uiuc.edu,Atanu,20,58524,172,Soccer,Kazakhstan,0
Biss,mitre.org,Kexiang,18,49963,178,Piano,Sierra Leone,0
Chikalov,auc.dk,Nimmagadda,44,29486,155,Volleyball,Bahamas,0
Vlachantonis,uqam.ca,Zdravko,26,37400,155,Hockey,Saint Vincent and the Grenadines,0
Pelletier,imag.fr,Nalini,18,45290,180,Drawing,Sudan,0
Korelc,lucent.com,Sadeph,23,63372,179,Drawing,Thailand,0
Broda,sleepycat.com,Qinru,18,46806,167,Basketball,Uganda,0
Landweber,verity.com,Guohong,32,61701,166,Painting,Burkina,0
Plat,att.com,Hyeokman,22,47216,174,Painting,Chile,0
Hekken,smu.edu,Yibing,32,48642,165,Singing,Fiji,0
Magenheimer,oracle.com,Ajai,25,70111,155,Drums,Ecuador,0
Bouloucos,gte.com,Eliana,37,32500,173,Poker,Central African Rep,0
Whitley,ucd.ie,Noah,34,42842,173,Guitar,Suriname,0
Yonezaki,intersys.com,Beng,22,50905,174,Photography,Belgium,0
Rauzy,unf.edu,Guntis,48,57580,181,Poker,Uzbekistan,0
Pfisterer,unbc.ca,Seungwang,43,55060,168,Painting,Sierra Leone,0
Schreier,concordia.ca,Wonjong,36,35930,161,Hockey,Uganda,0
Nobauer,umkc.edu,Nico,30,49767,167,Running,Kuwait,0
Mooney,nyu.edu,Itsuki,46,59308,155,Reading,Peru,0
Pawlikowski,upenn.edu,Atreyi,25,55580,172,Programming,Saudi Arabia,0
Schild,fsu.edu,Tetsurou,23,30719,174,Drawing,Kenya,0
Rahm,llnl.gov,Xiuping,39,55905,182,Running,Laos,0
Romein,njit.edu,Aditya,18,51562,164,Reading,Angola,0
Margenstern,versata.com,Matthhew,44,51215,169,Painting,Moldova,0
Helland,cabofalso.com,Jonathan,54,43661,179,Writing,Gabon,0
Poncelet,llnl.gov,Yitzhak,42,52923,169,Skating,Dominica,0
Scofield,telcordia.com,Edil,22,53073,170,Travelling,Luxembourg,0
Faulk,cti.gr,Heimo,22,40591,187,Hockey,Costa Rica,0
Isshiki,prc.com,Jiwei,22,57360,160,Drawing,Central African Rep,0
Berthiaume,uni-sb.de,Akihiro,25,56589,155,Photography,Tanzania,0
Goktas,indiana.edu,Sabah,45,63332,170,Singing,St Lucia,0
Deb,unf.edu,Zuzana,33,74084,164,Cinema,United States,0
Mateescu,newpaltz.edu,Rajjan,21,65920,182,Photography,Nigeria,0
Wolniewicz,verity.com,Edson,44,63751,175,Basketball,Congo,0
Campagnoni,arizona.edu,Mic,33,54791,174,Guitar,Sao Tome and Principe,0
Louie,ernet.in,Bevan,21,46779,171,Painting,Antigua and Barbuda,0
Rouet,oracle.com,Van,35,53996,168,Blogging,San Marino,0
Pedersen,ucd.ie,Aicha,25,61694,167,Drawing,Cameroon,0
Chuat,msstate.edu,Ramachander,18,55049,159,Football,Moldova,0
Susmaga,purdue.edu,Sayori,33,53180,166,Drums,Kyrgyzstan,0
Sione,filelmaker.com,Alfonz,25,63844,167,Guitar,Micronesia,0
Nussche,itc.it,Tamer,18,62298,155,Writing,Seychelles,0
Pons,clustra.com,Kester,20,56448,155,Football,Rwanda,0
Labisch,cmu.edu,Glauco,25,56894,169,Running,Kosovo,0
Beounes,okcu.edu,Massimo,50,49124,162,Football,Chile,0
O'Dunlaing,sybase.com,Taishin,29,51009,165,Travelling,Lebanon,0
Fouchal,clustra.com,Sverrir,59,55986,155,Football,Jordan,0
Raschia,propel.com,Hui,36,34647,157,Guitar,Denmark,0
Syed,ibm.com,Birgitta,33,52607,173,Piano,Liechtenstein,0
Dalmare,llnl.gov,Kousha,29,38724,176,Tennis,United States,0
Vasanthakumar,emc.com,Adele,18,40249,174,Skating,Azerbaijan,0
Larin,llnl.gov,Eran,26,57578,178,Blogging,Botswana,0
Farkh,usa.net,Devesh,55,44123,170,Drawing,Romania,0
Evard,nyu.edu,Clement,47,49514,183,Poker,Saudi Arabia,0
Gammill,lbl.gov,Vamsi,37,37204,171,Cinema,Suriname,0
Grobel,solidtech.com,Ila,28,52923,155,Sculpting,Tuvalu,0
Hallman,uiuc.edu,Naixun,24,45874,155,Writing,Bahrain,0
Hitchens,uu.se,Paloma,22,57212,181,Drawing,Estonia,0
Gide,du.edu,Nara,18,34984,178,Painting,Japan,0
Junping,umd.edu,Krste,42,56020,166,Photography,Guinea-Bissau,0
Sobieski,baylor.edu,Joachim,18,63163,168,Guitar,Liechtenstein,0
Birsak,uga.edu,Sulekha,32,34901,156,Football,Finland,0
Asser,uic.edu,Nobutoshi,18,43524,170,Photography,Antigua and Barbuda,0
Hoest,filemaker.com,Gad,18,42226,155,Piano,Portugal,0
Kwasny,itc.it,Alain,18,53992,167,Programming,Andorra,0
Rieh,dec.com,Burra,30,34794,166,Cinema,Singapore,0
Priol,prc.com,Debendra,18,58863,167,Football,Chad,0
Capobianchi,umd.edu,Noriyoshi,21,62882,189,Writing,Brazil,0
Walinsky,brandeis.edu,Kienchung,42,42828,173,Skating,Korea North,0
Goubault,auth.gr,Stephanie,55,51425,174,Piano,Luxembourg,0
Stassinopoulos,temple.edu,Kengo,18,82425,170,Programming,Gabon,0
Boeri,mitre.org,Tunu,39,53490,171,Singing,Malta,0
Giaretta,lante.com,Shuanghua,20,48559,172,Football,Hungary,0
Holthofer,clustra.com,Ramakant,58,63581,177,Reading,San Marino,0
Futtersack,umd.edu,Ibraheem,24,65792,166,Skating,St Lucia,0
Convent,tue.nl,Tohgoroh,51,64312,162,Skating,Tuvalu,0
Hudlicka,conclusivestrategies.com,Mahadevan,18,35467,183,Piano,Venezuela,0
Pulidas,dec.com,Liehuey,18,45128,191,Singing,Malawi,0
Beaucoudrey,lbl.gov,Gregoire,35,46939,166,Travelling,Oman,0
Pusterhofer,verity.com,Geoffry,56,45167,155,Writing,Cambodia,0
Mallorqui,mit.edu,Zhilin,48,64284,155,Cinema,Burkina,0
Tschernko,uni-marburg.de,Hira,48,54186,159,Gaming,Bangladesh,0
Raha,utexas.edu,Meinolf,23,28837,188,Swimming,Angola,0
Gottsman,ucla.edu,Keisuke,30,50496,180,Soccer,Eritrea,0
Porotnikoff,savera.com,Kazutaka,32,47053,161,Travelling,Equatorial Guinea,0
Anselstetter,clustra.com,Jingwen,29,46531,156,Singing,Poland,0
Vilar,smu.edu,Gul,18,49006,165,Soccer,Lithuania,0
Laevens,uni-muenster.de,Williaam,23,43631,162,Cinema,Tunisia,0
Vince,infomix.com,Svein,41,41730,173,Soccer,Gabon,0
Valenzano,cabofalso.com,Jerry,22,45517,166,Photography,Kazakhstan,0
Alberts,toronto.edu,Abdulla,35,28783,161,Sculpting,Belarus,0
Sugawara,fsu.edu,Laura,51,50258,164,Guitar,Myanmar,0
Alberdi,cwru.edu,Kentaru,18,49071,155,Hockey,Chile,0
Kilgore,dec.com,Sasan,35,40161,164,Reading,Mauritius,0
Feuerman,sunysb.edu,Anirvan,38,56512,157,Tennis,Kyrgyzstan,0
Agarawala,rice.edu,Sudebkumar,18,51760,158,Drums,Vietnam,0
Basawa,njit.edu,Svein,60,41958,170,Singing,Chile,0
Hakonen,ucr.edu,Cemal,38,52283,155,Poker,Ivory Coast,0
Abeln,uwaterloo.ca,Liane,30,62394,176,Programming,Uzbekistan,0
Dulay,ac.be,Danu,44,69047,155,Running,El Salvador,0
Shibasaki,sybase.com,Weiping,31,59591,155,Drawing,Jamaica,0
Ballin,inria.fr,Pnina,51,68514,158,Travelling,Kazakhstan,0
Nandavar,utexas.edu,Zhigen,30,56675,169,Cinema,Swaziland,0
Orphanoudakis,memphis.edu,Yuzhuo,23,47564,176,Running,Philippines,0
Mawatari,sbphrd.com,Mamede,48,29343,174,Cinema,Italy,0
Peshkin,itc.it,Albrect,25,69126,176,Photography,South Sudan,0
Pesotchinsky,ac.uk,Shawn,32,44575,162,Poker,Madagascar,0
Eskesen,acm.org,Gill,38,46676,174,Swimming,Ivory Coast,0
Vassallo,versata.com,Zvi,18,58221,175,Singing,Turkey,0
Terris,sleepycat.com,Hideki,18,35303,157,Hockey,Canada,0
Raskhodnikova,ntua.gr,Kiyomitsu,18,50208,169,Painting,Djibouti,0
Venkataraman,cornell.edu,Dhaval,18,35626,168,Football,Slovakia,0
Yglesias,cornell.edu,Zhixing,33,55140,155,Photography,Gambia,0
Dorsett,ac.kr,Yoshito,18,59006,155,Piano,Palau,0
Stickel,cabofalso.com,Wilburt,30,65897,162,Skating,Afghanistan,0
Rathonyi,microsoft.com,Duvvuru,24,60113,172,Writing,Kazakhstan,0
Moshiri,edu.hk,Amos,24,55268,179,Writing,Iceland,0
Smotherman,acm.org,Sofus,38,41196,172,Drums,Iran,0
Yeom,ou.edu,Concettina,37,42470,171,Photography,Fiji,0
Buckberry,columbia.edu,Gerie,48,60511,169,Photography,Ecuador,0
Siepmann,brown.edu,Msaki,57,40781,155,Reading,Nicaragua,0
Rubio,lehner.net,Pitro,18,39127,174,Cinema,Venezuela,0
Widenauer,uiuc.edu,Huizhu,18,55882,155,Hockey,Dominican Republic,0
Gilon,edu.cn,Sestian,19,53295,156,Guitar,Korea North,0
Bowhill,ucd.ie,Samer,43,66442,167,Swimming,South Africa,0
Cyne,brandeis.edu,Kiyoto,37,49335,175,Drums,Libya,0
Schamp,memphis.edu,Alaa,43,53806,180,Singing,Mauritania,0
Olagunju,uregina.ca,Jano,41,48495,169,Drums,Nicaragua,0
Ariyawansa,baylor.edu,Zigmantas,31,41409,155,Skating,Korea North,0
Pena,uwaterloo.ca,Gino,40,35185,172,Tennis,Panama,0
Takesue,edu.au,Myra,57,52698,155,Running,Turkmenistan,0
Bisiere,infomix.com,Svein,37,28729,161,Painting,Palau,0
Aluja,lucent.com,Sei'ichi,27,52154,159,Skating,Spain,0
Masuhara,ac.be,Veli,29,45019,168,Reading,Congo,0
Schwanke,labs.com,Edyta,24,39269,172,Programming,Micronesia,0
Rousskov,umich.edu,Foster,28,42238,181,Writing,Turkey,0
Cavalloro,bell-labs.com,Fairouz,18,46125,159,Photography,Belarus,0
Relihan,cwi.nl,Ytha,27,41298,163,Programming,Belarus,0
Boudjlida,umass.edu,Svante,48,54248,166,Drawing,New Zealand,0
Hofting,rice.edu,Ataru,36,41009,168,Painting,Turkmenistan,0
Grisedale,unical.it,Pawan,18,32132,173,Painting,Palau,0
Nozawa,uni-trier.de,Dipanwita,33,56958,188,Football,Portugal,0
Back,tue.nl,Lon,21,47623,170,Running,United Kingdom,0
Nock,computer.org,Felicidad,18,46642,155,Sculpting,Slovakia,0
Hmeidi,ac.uk,Xuemin,50,56290,156,Skating,Central African Rep,0
Savaria,uic.edu,Narain,18,47791,155,Programming,Switzerland,0
Belussi,broadquest.com,Chawki,28,68481,173,Sculpting,Belize,0
Dewar,unical.it,Avner,32,51260,178,Tennis,Monaco,0
Plihon,acm.org,Shyamsundar,33,41000,157,Travelling,Philippines,0
Bittianda,ogi.edu,Jurij,36,40243,164,Tennis,Lesotho,0
Nikovski,brandeis.edu,Nidapan,18,54552,164,Soccer,Kyrgyzstan,0
Schewe,intersys.com,Sungdo,29,53537,155,Gaming,Fiji,0
Carre,informix.com,Narayan,18,50794,169,Cinema,Portugal,0
Moharir,ac.kr,Moie,39,61509,159,Skating,Korea South,0
Kankanhalli,edu.cn,Derrick,37,49106,175,Gaming,Iceland,0
Gong,uqam.ca,Shyjan,18,51826,172,Sculpting,Trinidad and Tobago,0
Annot,cohera.com,Masaru,52,49739,170,Drums,Jamaica,0
Gooday,sun.com,Werther,22,52273,165,Poker,Poland,0
Lorys,gatech.edu,Leonor,20,32031,172,Drawing,Ukraine,0
Rothenberg,savera.com,Predrag,23,56739,168,Travelling,Morocco,0
Lapkowski,ac.uk,Kishore,24,50929,176,Drums,Rwanda,0
Rago,ucsd.edu,Hung,20,49748,167,Volleyball,Czech Republic,0
Fayerman,ubs.com,Anno,51,62334,173,Basketball,Libya,0
Houghland,uni-mannheim.de,Truong,25,47374,179,Tennis,Yemen,0
Mahapatra,whizbang.com,Lyudmil,18,57620,177,Writing,Colombia,0
Carrico,auth.gr,Sissel,18,51846,188,Football,Bahamas,0
Garnick,neu.edu,WingNing,55,52516,164,Drawing,Guinea,0
Fouquere,pi.it,Jalal,52,33707,160,Travelling,Uzbekistan,0
Auddino,cabofalso.com,Dallan,18,45384,166,Cinema,Mexico,0
Holthofer,columbia.edu,Guan,18,52865,175,Travelling,Angola,0
Alsup,rutgers.edu,Shakhar,18,56585,160,Skating,Vanuatu,0
Ulman,ask.com,Hayato,18,42816,155,Tennis,Costa Rica,0
Monnard,upenn.edu,Hilary,18,21801,170,Sculpting,Jordan,0
Rayna,oracle.com,Keiichi,29,51603,155,Travelling,Eritrea,0
Pinchuk,propel.com,Meltem,18,59718,169,Skating,Solomon Islands,0
Weisert,usa.net,Marcelino,25,54876,179,Cinema,Iran,0
Collatz,ou.edu,Nathaniel,35,45052,160,Piano,Tunisia,0
Tockey,ac.jp,Renganathan,18,62007,171,Football,Ukraine,0
Boydens,csufresno.edu,Theodoulos,25,41429,170,Hockey,Uruguay,0
Barroso,uta.edu,Predrag,43,53685,161,Cinema,Nepal,0
Carta,bellatlantic.net,Maarten,60,56990,157,Programming,Turkey,0
Vanderstoep,solidtech.com,Patricio,35,49662,168,Writing,Austria,0
Wehrenberg,ucla.edu,Lisandro,24,57540,167,Guitar,Sudan,0
Ferneda,savera.com,Waiman,50,43620,173,Soccer,Qatar,0
Hjalmtysson,clarkson.edu,Honghai,28,34420,178,Soccer,Chad,0
Pulkowski,washington.edu,Bouchaib,35,51868,164,Photography,Lithuania,0
Kreuer,ogi.edu,Ulf,22,50786,175,Drawing,Zambia,0
Court,broadquest.com,Shensheng,29,36456,155,Piano,Maldives,0
Lotkin,verity.com,Baoling,29,41070,155,Guitar,South Sudan,0
Gorn,auc.dk,Michiro,51,39420,161,Hockey,Zimbabwe,0
Finamore,indiana.edu,Sigalit,19,41700,166,Skating,Sweden,0
Creecy,cohera.com,Mandira,18,45467,176,Hockey,Democratic Republic of Congo,0
Wrigley,ogi.edu,Tsong,21,34088,171,Swimming,Sudan,0
Hokimoto,informix.com,Jinxi,18,51343,184,Tennis,Vietnam,0
Prampolini,poznan.pl,Bapiraju,41,57829,178,Reading,Iceland,0
Zultner,uwindsor.ca,Christine,39,46787,165,Poker,Micronesia,0
Bari,hp.com,Turgut,48,35293,175,Swimming,Senegal,0
Bolshov,dec.com,Nobuyuki,52,27186,155,Cinema,Switzerland,0
Buttelmann,mit.edu,Suchendra,26,57629,171,Hockey,Malawi,0
Bars,ucdavis.edu,Jovan,59,49265,161,Football,Andorra,0
Mareels,ac.kr,Meir,18,36426,155,Running,San Marino,0
Malinowski,edu.hk,Jaejoo,27,60577,172,Guitar,Madagascar,0
Sigillito,uta.edu,Gretchen,18,72705,162,Volleyball,Russian Federation,0
Pierce,uni-sb.de,Tinku,27,39278,171,Guitar,Peru,0
Tambouris,unbc.ca,Michelle,41,42217,165,Reading,Croatia,0
Abdelguerfi,solidtech.com,Evelina,38,53075,158,Soccer,Belize,0
Ulfberg,purdue.edu,Priscilla,18,51424,159,Drums,Guinea-Bissau,0
Ikeo,uwo.ca,Yolla,22,46124,155,Tennis,Liberia,0
Stirpe,co.in,Joonhee,29,45421,180,Reading,New Zealand,0
Stutschka,auth.gr,Sorel,49,56149,168,Running,El Salvador,0
Machiels,ac.jp,Christine,18,59807,171,Gaming,Rwanda,0
Haskin,nwu.edu,Donatella,46,39148,164,Tennis,Rwanda,0
Okuhata,ust.hk,Preben,43,37455,166,Skating,Barbados,0
Kluthe,emc.com,Rafik,32,50055,160,Writing,Turkmenistan,0
Kinsner,ncr.com,ChengFu,33,52914,167,Drums,Russian Federation,0
Skeen,cohera.com,Nobuyuki,18,60161,169,Football,New Zealand,0
Yingchun,uni-mb.si,Fazel,38,47775,177,Basketball,Ghana,0
Munster,yorku.ca,Ramo,22,52170,180,Programming,Belize,0
Ivanova,uta.edu,Mathias,18,33242,162,Hockey,Qatar,0
Bousson,auth.gr,Zuzana,20,39279,180,Cinema,Lesotho,0
Stocker,uni-marburg.de,Raqui,33,60148,169,Basketball,Malawi,0
Appelfeller,rpi.edu,Maneesh,43,43046,166,Soccer,Rwanda,0
Mattern,yahoo.com,Roar,37,34664,182,Volleyball,Micronesia,0
Sieferas,utexas.edu,Loretta,23,53786,186,Writing,Japan,0
Mallett,telcordia.com,Dalibor,46,50907,176,Blogging,Trinidad and Tobago,0
Routh,arizona.edu,Anneli,44,34328,166,Painting,Brunei,0
O'Hallaron,memphis.edu,Raffaele,40,38905,162,Soccer,Senegal,0
Mihaylov,ac.be,Ilya,18,40548,172,Hockey,Norway,0
Jedlinsky,co.in,Carl,46,47402,173,Blogging,Australia,0
Bergeron,forwiss.de,Toniann,18,39201,158,Running,Congo,0
Ballarin,ucla.edu,Jahnavi,32,45010,168,Writing,China,0
Siemens,uni-freiburg.de,Hani,37,47610,181,Piano,Canada,0
Boday,gte.com,Meurig,27,52617,184,Running,Nepal,0
Rohall,ul.pt,Angus,29,58518,163,Singing,Switzerland,0
Mikki,ab.ca,Kayoko,21,63527,164,Drums,Luxembourg,0
Zaumen,purdue.edu,Tamra,18,44876,158,Piano,Vatican City,0
Stellhorn,stanford.edu,Ranato,34,30964,186,Soccer,Togo,0
Milne,ac.at,Hartmut,38,28518,157,Sculpting,Namibia,0
Ravn,unbc.ca,Parris,38,34199,181,Photography,Norway,0
Rodiger,edu.hk,Inbal,18,57202,174,Swimming,Albania,0
